,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
,nan,AU10+16+19+25+26,AU4,AU6,AU9,nan,AU10+16+19+25+26,AU4,AU6,AU9,nan,AU10+16+19+25+26,AU4,AU6,AU9,nan,AU10+16+19+25+26,AU4,AU6,AU9,nan,AU10+16+19+25+26,AU4,AU6,AU9,nan,AU10+16+19+25+26,AU4,AU6,AU9,nan,AU10+16+19+25+26,AU4,AU6,AU9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p073,-7.5420510038,-67.5257731959,105.00736377,71.1340206186,-13.4020618557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8359133127,-4.04411764706,43.6974789916,30.8823529412,-51.4705882353
p074,51.5789473684,-40.0,37.1428571429,-60.0,140.0,16.5991902834,-7.69230769231,-47.2527472527,-7.69230769231,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.3157894737,14.375,-2.85714285714,46.6666666667,95.0
p075,68.4210526316,-100.0,128.571428571,33.3333333333,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.18733897681,10.7692307692,-27.1128871129,-6.57342657343,0.699300699301
p076,-0.866089273817,32.9113924051,-4.52079566004,-39.2405063291,173.417721519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.8596491228,100.0,-100.0,-55.5555555556,-100.0,0.0,0.0,0.0,0.0,0.0,-17.0121310536,37.2050816697,-34.0420015556,-14.3375680581,26.3157894737
p077,-13.5734072022,-52.6315789474,242.857142857,100.0,278.947368421,36.032388664,-30.7692307692,5.49450549451,-38.4615384615,-100.0,0.0,0.0,0.0,0.0,0.0,89.4736842105,-100.0,-14.2857142857,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.42418961311,12.582781457,-13.7180700095,-6.40176600441,21.8543046358
p078,16.5991902834,-7.69230769231,5.49450549451,-7.69230769231,84.6153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.77443609023,28.5714285714,-2.04081632653,-14.2857142857,71.4285714286,0.0,0.0,0.0,0.0,0.0,4.14123082,-5.48589341693,18.2266009852,-7.21003134796,-9.71786833856
p079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11213471268,-10.9038737446,-26.2143881943,9.61262553802,23.9598278336
p080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67568362246,5.58659217877,18.7549880287,-7.2625698324,10.6145251397
p081,4.13820811571,-47.3282442748,67.5027262814,52.6717557252,-8.39694656489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.8421052632,-25.0,-14.2857142857,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.1283490416,52.7162977867,-28.2552457603,-45.2716297787,-100.0
p082,12.8257537046,-67.9611650485,133.009708738,32.0388349515,179.611650485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.7890719164,19.0839694656,1.54852780807,6.87022900763,35.572519084
p083,14.8325358852,-72.7272727273,87.012987013,45.4545454545,336.363636364,89.4736842105,-25.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.4048520996,18.0704441041,-20.1925180486,2.29709035222,24.9617151608
p084,-2.32831148503,-17.4721189591,17.2596919809,35.3159851301,194.423791822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.5231499802,55.6390977444,-45.8646616541,-54.8872180451,-54.8872180451
p085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.8535957208,25.3450439147,-13.1027065782,-1.63111668758,-54.8306148055
p086,-16.6712593001,-82.722513089,75.9162303665,145.02617801,515.706806283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.8947368421,100.0,-100.0,-33.3333333333,-100.0,26.3157894737,50.0,-100.0,-100.0,-100.0,-12.5127995085,31.906614786,-6.61478599222,-19.0661478599,96.1089494163
p087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05263157895,-40.0,-31.4285714286,60.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3141739648,24.071082391,-24.6711285483,-21.1631663974,-76.7366720517
p088,-15.7894736842,-100.0,242.857142857,166.666666667,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.62108119689,18.0461329715,-29.2886218259,-16.4179104478,46.540027137
p089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.6322644527,26.7727930535,43.8908414306,14.0376266281,77.1345875543
p090,20.6112054329,-34.1935483871,72.534562212,21.2903225806,116.774193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.4764234005,37.7323420074,-15.8789166224,-27.1375464684,-100.0
p091,-4.56140350877,-41.1111111111,70.1587301587,70.3703703704,255.555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.6728307255,58.9189189189,-24.0154440154,-34.0540540541,-22.1621621622
p092,21.7343877829,-62.6943005181,98.9637305699,43.0051813472,148.704663212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.08355157557,8.3467094703,-24.0541160284,-6.26003210273,-65.3290529695
p093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.84791159393,5.16014234875,-17.0310116929,4.62633451957,-23.1316725979
p094,28.4812030075,-43.4285714286,107.673469388,-6.28571428571,133.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.5237483954,31.7073170732,-39.7909407666,-1.78861788618,-37.5609756098
p095,5.44622425629,-8.69565217391,7.32919254658,0.869565217391,-16.5217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.8421052632,125.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,-14.7498375569,20.987654321,-9.70017636684,-8.64197530864,-16.049382716
p096,3.24262669057,-18.26625387,82.5740822645,5.26315789474,137.770897833,26.3157894737,-25.0,71.4285714286,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.45002414293,7.33944954128,33.6828309305,11.9266055046,136.697247706
