,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p048,-22.4844720497,-25.4658385093,296.52173913,93.5177865613,103.47826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.5091804747,40.2597402597,5.32915360502,-32.9723567968,-19.1222570533
p049,-37.6623376623,-6.49350649351,118.181818182,98.347107438,63.6363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.1027065782,4.53486287865,26.4742785445,6.21649366944,40.0250941029
p050,-21.5849843587,-32.4296141814,88.3211678832,73.5899137359,110.218978102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.5207373272,36.9727047146,25.0620347395,-17.7080983533,-38.9578163772
p051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.4285714286,28.5714285714,-100.0,9.09090909091,125.0,0.0,0.0,0.0,0.0,0.0,-4.93991989319,7.87716955941,-38.3177570093,-3.4834324554,20.5607476636
p052,-44.9735449735,-100.0,522.222222222,231.313131313,211.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0754268424,-9.22844175492,-1.96671709531,-10.878833723,-20.1210287443
p053,-12.0879120879,5.49450549451,-100.0,0.699300699301,84.6153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46952172554,14.7858705846,28.6652078775,-19.7931171673,20.7877461707
p054,-38.9736477115,44.79889043,86.4077669903,35.5692850838,-38.8349514563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.9455909944,71.7502010185,-100.0,-59.065324919,-60.6003752345
p055,6.55624568668,-47.8260869565,82.6086956522,51.7786561265,39.1304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.1579743008,27.8911564626,-1.5873015873,3.8961038961,-34.9206349206
p056,-16.6666666667,-28.5714285714,104.166666667,86.3636363636,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.3086570817,52.7072499235,23.3404710921,16.7996885342,-13.9186295503
p057,-16.0714285714,16.5178571429,125.0,27.8409090909,24.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.5329991646,67.0843776107,63.7426900585,11.4300903775,16.9590643275
