,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p075,0.0,0.0,0.0,0.0,0.0,-42.8571428571,100.0,33.3333333333,100.0,6.66666666667,0.0,0.0,0.0,0.0,0.0,-2.04081632653,-100.0,242.857142857,-100.0,-54.2857142857,-13.6412459721,-16.5413533835,-29.3233082707,93.984962406,10.0751879699,0.0,0.0,0.0,0.0,0.0,56.0975609756,-100.0,-21.9512195122,-100.0,-29.756097561
p076,0.0,0.0,0.0,0.0,0.0,37.1428571429,-20.0,6.66666666667,60.0,-57.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.8760757315,10.843373494,-10.0401606426,25.3012048193,11.1646586345,0.0,0.0,0.0,0.0,0.0,-100.0,380.0,60.0,-100.0,92.0
p077,0.0,0.0,0.0,0.0,0.0,-23.8095238095,-20.0,6.66666666667,-20.0,49.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.6071428571,3.125,-53.125,87.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0879120879,5.88235294118,-3.16742081448,35.7466063348,4.97737556561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p079,0.0,0.0,0.0,0.0,0.0,-23.8095238095,100.0,100.0,100.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.2994947175,31.1897106109,-12.540192926,27.3311897106,20.38585209,0.0,0.0,0.0,0.0,0.0,16.717325228,40.4255319149,-100.0,-100.0,19.1489361702
p080,0.0,0.0,0.0,0.0,0.0,-6.7264573991,-8.5201793722,21.9730941704,13.0044843049,3.31838565022,30.612244898,-100.0,-100.0,71.4285714286,-8.57142857143,-8.57142857143,380.0,60.0,-100.0,-36.0,10.9730848861,13.0434782609,-9.17874396135,-76.8115942029,3.57487922705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p081,0.0,0.0,0.0,0.0,0.0,-100.0,380.0,220.0,140.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.357400722,-22.0216606498,-19.1335740072,-26.3537906137,38.6281588448,0.0,0.0,0.0,0.0,0.0,-38.3850931677,-100.0,-23.4782608696,4.34782608696,75.3043478261
p082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84353741497,12.5541125541,16.5945165945,-22.0779220779,-15.9595959596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p083,0.0,0.0,0.0,0.0,0.0,23.0769230769,-100.0,2.5641025641,-23.0769230769,-13.8461538462,52.380952381,-100.0,-100.0,-100.0,6.66666666667,0.0,0.0,0.0,0.0,0.0,-30.6471306471,41.0256410256,14.5299145299,7.69230769231,31.2820512821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p084,-8.57142857143,140.0,-100.0,-100.0,28.0,-67.3469387755,-100.0,128.571428571,-100.0,82.8571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.57142857143,34.5454545455,7.87878787879,56.3636363636,-5.45454545455,0.0,0.0,0.0,0.0,0.0,-23.8095238095,-100.0,166.666666667,-100.0,6.66666666667
p085,0.0,0.0,0.0,0.0,0.0,-2.04081632653,71.4285714286,128.571428571,71.4285714286,-54.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.010989011,106.769230769,-1.53846153846,-26.1538461538,11.2615384615,0.0,0.0,0.0,0.0,0.0,52.380952381,-100.0,-100.0,-100.0,6.66666666667
p086,0.0,0.0,0.0,0.0,0.0,6.66666666667,20.0,67.619047619,-20.0,-29.9047619048,0.0,0.0,0.0,0.0,0.0,-54.2857142857,140.0,60.0,140.0,-36.0,-14.9788217174,48.7870619946,18.5983827493,9.9730458221,-4.25876010782,-23.8095238095,-100.0,-100.0,-100.0,113.333333333,0.0,0.0,0.0,0.0,0.0
p087,0.0,0.0,0.0,0.0,0.0,-79.2207792208,118.181818182,45.4545454545,9.09090909091,74.5454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.9904106221,-17.3838209983,12.908777969,77.6247848537,0.7917383821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p088,0.0,0.0,0.0,0.0,0.0,-3.00974989402,21.0682492582,32.9376854599,56.6765578635,-15.4896142433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8444567016,-11.9691119691,-42.8571428571,-55.9845559846,9.34362934363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.9904988124,31.1163895487,36.8171021378,36.8171021378,7.93349168646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p090,0.0,0.0,0.0,0.0,0.0,-4.7619047619,-5.55555555556,-22.2222222222,116.666666667,-18.5185185185,0.0,0.0,0.0,0.0,0.0,30.612244898,71.4285714286,14.2857142857,-100.0,-8.57142857143,6.48739495798,-29.4117647059,24.2352941176,29.8823529412,-22.4470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p091,0.0,0.0,0.0,0.0,0.0,-7.06436420722,51.6483516484,31.8681318681,124.175824176,-22.6373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.37288135593,13.8983050847,-43.0508474576,95.2542372881,-8.8813559322,-23.8095238095,100.0,166.666666667,-100.0,6.66666666667,0.0,0.0,0.0,0.0,0.0
p092,0.0,0.0,0.0,0.0,0.0,1.39634801289,71.4285714286,2.25563909774,80.4511278195,-42.2556390977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.303951367781,104.255319149,53.1914893617,2.12765957447,-18.2978723404,0.0,0.0,0.0,0.0,0.0,-68.330464716,138.554216867,49.3975903614,-34.9397590361,77.3493975904
p093,0.0,0.0,0.0,0.0,0.0,-9.70017636684,-70.3703703704,-60.4938271605,33.3333333333,40.2469135802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.89679715302,-35.9430604982,-48.7544483986,87.9003558719,17.2953736655,0.0,0.0,0.0,0.0,0.0,-23.8095238095,33.3333333333,-100.0,-100.0,77.7777777778
p094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.3006396588,-67.4355495251,-26.1872455902,121.438263229,0.732700135685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.17582417582,13.0769230769,-24.6153846154,3.84615384615,4.61538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5873015873,-21.1267605634,-31.1424100156,-24.882629108,18.6854460094,0.0,0.0,0.0,0.0,0.0,-8.57142857143,-100.0,-100.0,140.0,28.0
