,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
,nan,AU2,AU1,AU20+25,AU5,nan,AU2,AU1,AU20+25,AU5,nan,AU2,AU1,AU20+25,AU5,nan,AU2,AU1,AU20+25,AU5,nan,AU2,AU1,AU20+25,AU5,nan,AU2,AU1,AU20+25,AU5,nan,AU2,AU1,AU20+25,AU5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p070,0.0,0.0,0.0,0.0,0.0,-9.82573229514,40.9961685824,-35.632183908,30.779054917,16.4750957854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.4838709677,33.3333333333,0.0,33.3333333333,300.0,-55.7603686636,357.142857143,71.4285714286,128.571428571,-100.0,0.0,0.0,0.0,0.0,0.0
p071,0.0,0.0,0.0,0.0,0.0,-14.8754013148,-39.336492891,-54.5023696682,21.327014218,195.734597156,-4.71464019851,23.0769230769,84.6153846154,23.0769230769,-100.0,-7.09677419355,-100.0,-100.0,6.66666666667,220.0,-4.38531291809,10.599078341,38.2488479263,-16.4362519201,76.9585253456,0.0,0.0,0.0,0.0,0.0,-31.1827956989,-100.0,-100.0,77.7777777778,255.555555556
p072,-13.9784946237,77.7777777778,33.3333333333,77.7777777778,-100.0,-14.7830122998,-100.0,-35.2517985612,78.4172661871,-2.15827338129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.23248053393,-8.04597701149,-26.4367816092,-30.5236270754,188.122605364,0.0,0.0,0.0,0.0,0.0,12.6099706745,-100.0,9.09090909091,-3.0303030303,-100.0
p073,-22.5806451613,-100.0,-100.0,166.666666667,-100.0,-19.0792673043,-3.5175879397,44.7236180905,58.1239530988,-3.5175879397,-22.5806451613,128.571428571,71.4285714286,90.4761904762,-100.0,0.0,0.0,0.0,0.0,0.0,-24.4239631336,-61.9047619048,42.8571428571,58.7301587302,52.380952381,0.0,0.0,0.0,0.0,0.0,16.1290322581,33.3333333333,100.0,-55.5555555556,-100.0
p074,0.0,0.0,0.0,0.0,0.0,-26.1538461538,113.333333333,60.0,66.8376068376,-13.8461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.9784946237,77.7777777778,33.3333333333,18.5185185185,77.7777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p075,0.0,0.0,0.0,0.0,0.0,-17.2043010753,-44.4444444444,16.6666666667,18.5185185185,133.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.2580645161,100.0,125.0,66.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p076,0.0,0.0,0.0,0.0,0.0,-1.05428796223,-76.5853658537,-64.8780487805,-1.13821138211,126.341463415,0.0,0.0,0.0,0.0,0.0,4.66750765904,87.7094972067,94.4134078212,-13.5940409683,-100.0,-7.9117147708,51.5789473684,20.0,-10.1754385965,102.105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p077,0.0,0.0,0.0,0.0,0.0,-19.5445920304,41.1764705882,-5.88235294118,9.80392156863,135.294117647,0.0,0.0,0.0,0.0,0.0,-1.46627565982,45.4545454545,9.09090909091,45.4545454545,-100.0,8.38709677419,-100.0,-100.0,6.66666666667,60.0,0.0,0.0,0.0,0.0,0.0,3.22580645161,6.66666666667,60.0,-28.8888888889,6.66666666667
p078,0.0,0.0,0.0,0.0,0.0,3.22580645161,45.4545454545,-27.2727272727,-19.1919191919,45.4545454545,29.9070530344,-32.2033898305,-49.1525423729,-36.7231638418,-100.0,0.0,0.0,0.0,0.0,0.0,-10.0637434808,-68.0638722555,-56.8862275449,17.0991350632,136.327345309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p079,-48.3870967742,-100.0,300.0,77.7777777778,-100.0,-10.7882930998,37.7483443709,-0.662251655629,11.2582781457,43.0463576159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p080,0.0,0.0,0.0,0.0,0.0,-14.0217215108,12.5628140704,8.54271356784,48.743718593,-3.5175879397,0.0,0.0,0.0,0.0,0.0,10.3546604883,-55.8011049724,-20.4419889503,-2.76243093923,-38.1215469613,-8.91840607211,47.8991596639,91.5966386555,-50.700280112,155.462184874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p081,0.0,0.0,0.0,0.0,0.0,-28.9730689553,17.4311926606,-66.9724770642,90.8256880734,76.1467889908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p082,0.0,0.0,0.0,0.0,0.0,-7.44934810553,-21.0626185958,-40.7969639469,-19.0385831752,221.821631879,-38.064516129,-100.0,-100.0,113.333333333,220.0,0.0,0.0,0.0,0.0,0.0,14.6953405018,-17.037037037,24.4444444444,-17.037037037,-100.0,-15.4242342098,7.56302521008,-19.3277310924,106.162464986,-100.0,0.0,0.0,0.0,0.0,0.0
p083,3.22580645161,-100.0,100.0,-11.1111111111,-100.0,-8.33548387097,-29.6,-8.8,21.6,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6480938416,-100.0,-100.0,-100.0,263.636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p084,-22.5806451613,-100.0,-100.0,77.7777777778,166.666666667,17.8284815106,-92.1951219512,-59.0243902439,4.06504065041,-92.1951219512,54.8387096774,-100.0,-100.0,-100.0,-100.0,21.6589861751,14.2857142857,-14.2857142857,-61.9047619048,-100.0,-6.30778713787,-84.7133757962,-23.5668789809,-28.6624203822,205.732484076,0.0,0.0,0.0,0.0,0.0,-9.67741935484,166.666666667,200.0,-11.1111111111,-100.0
p085,0.0,0.0,0.0,0.0,0.0,-4.51612903226,-65.7142857143,-68.5714285714,19.3650793651,79.0476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0322580645,-100.0,-100.0,-11.1111111111,-100.0,0.0,0.0,0.0,0.0,0.0
p086,0.0,0.0,0.0,0.0,0.0,19.4818389637,-100.0,-24.4094488189,-41.2073490814,-11.811023622,35.4838709677,-100.0,-100.0,-33.3333333333,-100.0,-3.22580645161,100.0,-100.0,-33.3333333333,100.0,-3.4771679933,190.909090909,219.480519481,-79.2207792208,-100.0,-22.5806451613,-100.0,-100.0,166.666666667,-100.0,-75.5517826825,-100.0,-100.0,349.122807018,-100.0
p087,0.0,0.0,0.0,0.0,0.0,-25.6774193548,-45.1428571429,92.0,21.9047619048,55.4285714286,-7.09677419355,113.333333333,60.0,6.66666666667,-100.0,0.0,0.0,0.0,0.0,0.0,4.38564697354,-10.1123595506,41.5730337079,-46.0674157303,43.8202247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p088,0.0,0.0,0.0,0.0,0.0,-5.33878010987,-16.1572052402,-18.7772925764,-39.4468704512,200.436681223,16.1290322581,-100.0,-100.0,33.3333333333,-100.0,0.0,0.0,0.0,0.0,0.0,-15.8158471657,39.8058252427,4.85436893204,29.4498381877,101.941747573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p089,0.0,0.0,0.0,0.0,0.0,-10.7925129431,-27.5720164609,48.1481481481,18.5185185185,25.1028806584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p090,0.0,0.0,0.0,0.0,0.0,-3.98269958551,25.1396648045,27.374301676,31.0986964618,-55.3072625698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18579011842,122.784810127,16.4556962025,-25.7383966245,-100.0,25.5448997384,-100.0,-100.0,0.900900900901,-100.0,-48.3870967742,-100.0,-100.0,77.7777777778,433.333333333
p091,0.0,0.0,0.0,0.0,0.0,-0.414937759336,26.1410788382,-45.2282157676,-13.6929460581,59.3360995851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.8294930876,-100.0,-45.1428571429,40.1904761905,146.857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p092,-16.7253998374,115.12605042,192.43697479,-19.3277310924,7.56302521008,-12.5074949035,54.6468401487,69.5167286245,3.09789343247,24.907063197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.9784946237,77.7777777778,166.666666667,18.5185185185,-100.0,3.22580645161,33.3333333333,0.0,-11.1111111111,33.3333333333
p093,0.0,0.0,0.0,0.0,0.0,-13.2304815334,108.695652174,68.115942029,-12.3993558776,54.5893719807,0.0,0.0,0.0,0.0,0.0,41.935483871,33.3333333333,0.0,-100.0,-100.0,-6.10844200412,-100.0,-61.7021276596,75.8865248227,-48.9361702128,0.0,0.0,0.0,0.0,0.0,3.22580645161,-100.0,-100.0,33.3333333333,33.3333333333
p094,0.0,0.0,0.0,0.0,0.0,-9.23248053393,-44.8275862069,65.5172413793,28.7356321839,-44.8275862069,-30.3225806452,60.0,-40.0,140.0,-100.0,3.22580645161,-100.0,-100.0,77.7777777778,-100.0,-8.3426028921,37.9310344828,51.724137931,-11.1111111111,83.908045977,3.66320393658,89.8305084746,-28.813559322,12.9943502825,-100.0,0.0,0.0,0.0,0.0,0.0
p095,0.0,0.0,0.0,0.0,0.0,-5.75035063114,-65.2173913043,-73.9130434783,39.1304347826,73.9130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.570239334,3.22580645161,-61.2903225806,23.2974910394,330.107526882,-43.6950146628,190.909090909,118.181818182,-3.0303030303,190.909090909,0.0,0.0,0.0,0.0,0.0
p096,-12.5910509886,-100.0,-22.5806451613,54.8387096774,29.0322580645,23.8709677419,-32.6315789474,-24.2105263158,-77.5438596491,51.5789473684,0.0,0.0,0.0,0.0,0.0,-8.29940494832,24.2718446602,-6.79611650485,8.73786407767,101.941747573,-19.6825944454,122.459893048,21.9251336898,-0.17825311943,62.5668449198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
