,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p063,0.0,0.0,0.0,0.0,0.0,-15.8291161586,-9.8976109215,24.5051194539,24.9146757679,35.1535836177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31649461893,-61.7834394904,3.94904458599,-80.8917197452,144.585987261,0.0,0.0,0.0,0.0,0.0,-8.04597701149,-100.0,113.333333333,-33.3333333333,33.3333333333
p064,0.0,0.0,0.0,0.0,0.0,-0.417758266657,-31.0061601643,-48.7474332649,7.18685831622,55.2361396304,3.44827586207,-100.0,-100.0,125.0,-100.0,0.0,0.0,0.0,0.0,0.0,11.6279069767,-16.2790697674,-55.3488372093,-2.32558139535,11.6279069767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p065,0.0,0.0,0.0,0.0,0.0,-19.6754563895,27.9411764706,51.7647058824,69.8529411765,-51.4705882353,-3.89321468298,151.612903226,39.3548387097,-12.9032258065,-22.5806451613,-39.8119122257,227.272727273,-12.7272727273,118.181818182,-100.0,-27.9297620562,46.1254612546,52.3247232472,-29.1512915129,152.398523985,0.0,0.0,0.0,0.0,0.0,-29.4752623688,66.9565217391,41.9130434783,40.8695652174,77.3913043478
p066,0.0,0.0,0.0,0.0,0.0,-0.689655172414,-100.0,-23.2,-8.8,101.6,0.0,0.0,0.0,0.0,0.0,20.3761755486,-100.0,-100.0,63.6363636364,-100.0,2.77214334009,41.1764705882,31.7647058824,-56.862745098,56.862745098,0.0,0.0,0.0,0.0,0.0,-15.1193633952,-84.6153846154,10.7692307692,100.0,-53.8461538462
p068,0.0,0.0,0.0,0.0,0.0,-8.15512125243,81.6023738872,13.9465875371,-19.881305638,67.3590504451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.14886459209,33.3333333333,1.46341463415,23.5772357724,-8.94308943089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p069,0.0,0.0,0.0,0.0,0.0,-40.1320616288,25.1063829787,61.3617021277,39.1489361702,178.29787234,10.3448275862,-100.0,-100.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,-11.1111111111,11.1111111111,24.4444444444,44.4444444444,-100.0,0.0,0.0,0.0,0.0,0.0,10.3448275862,-69.2307692308,-75.3846153846,76.9230769231,-100.0
p070,0.0,0.0,0.0,0.0,0.0,-23.1381852072,53.316953317,6.14250614251,45.9459459459,53.316953317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.875331565,-7.69230769231,195.384615385,-53.8461538462,-7.69230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4137931034,-100.0,-100.0,-100.0,140.0,-10.227936879,-100.0,-100.0,62.7118644068,123.728813559,-14.9552295675,105.524861878,27.2928176796,6.0773480663,-20.4419889503,0.0,0.0,0.0,0.0,0.0,-10.6921359464,-65.4676258993,-58.5611510791,85.6115107914,12.2302158273
p072,0.0,0.0,0.0,0.0,0.0,12.7699886321,-100.0,-57.8021978022,51.6483516484,-73.6263736264,23.9067617029,-6.14525139665,-24.9162011173,-16.2011173184,-100.0,0.0,0.0,0.0,0.0,0.0,-20.9628590416,-30.6209850107,-1.32762312634,56.7451820128,82.4411134904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p073,24.1379310345,-100.0,-100.0,-100.0,200.0,-4.87514863258,-65.5172413793,-66.8965517241,-24.1379310345,189.655172414,-22.4603914259,181.081081081,124.864864865,40.5405405405,-100.0,0.0,0.0,0.0,0.0,0.0,-6.17175488689,64.3312101911,58.9808917197,-38.8535031847,18.4713375796,0.0,0.0,0.0,0.0,0.0,-17.2413793103,50.0,20.0,125.0,-100.0
p074,0.0,0.0,0.0,0.0,0.0,-6.46671124272,-36.8421052632,-14.9030470914,29.6398891967,-6.92520775623,0.0,0.0,0.0,0.0,0.0,5.32915360502,9.09090909091,-100.0,9.09090909091,9.09090909091,-17.2413793103,0.0,60.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p075,0.0,0.0,0.0,0.0,0.0,-4.14489724835,-23.2323232323,-38.5858585859,21.2121212121,53.5353535354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85676392573,-7.69230769231,47.6923076923,-100.0,84.6153846154,0.0,0.0,0.0,0.0,0.0,-17.7253478524,-29.8245614035,-43.8596491228,152.631578947,-71.9298245614
p076,0.0,0.0,0.0,0.0,0.0,-19.259882254,-21.9512195122,-24.5528455285,52.8455284553,52.8455284553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22950445307,27.1523178808,27.1523178808,-36.4238410596,-12.582781457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p077,-3.44827586207,0.0,-20.0,100.0,-100.0,-22.8521332554,22.0338983051,-2.37288135593,47.4576271186,72.8813559322,0.0,0.0,0.0,0.0,0.0,-7.59466892321,47.2392638037,-64.6625766871,28.8343558282,-19.018404908,32.4137931034,20.0,-72.5714285714,-91.4285714286,2.85714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p078,0.0,0.0,0.0,0.0,0.0,-24.1042893188,5.36585365854,-15.7073170732,78.5365853659,87.3170731707,0.0,0.0,0.0,0.0,0.0,24.1379310345,-100.0,-100.0,0.0,0.0,-18.930330753,68.7074829932,65.4421768707,-11.5646258503,60.5442176871,0.0,0.0,0.0,0.0,0.0,14.5888594164,-7.69230769231,-26.1538461538,-7.69230769231,-7.69230769231
p079,24.1379310345,-100.0,-100.0,-50.0,100.0,-25.9056392381,34.2960288809,14.3682310469,45.1263537906,55.9566787004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.2413793103,100.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p080,0.0,0.0,0.0,0.0,0.0,-32.0709587403,80.3468208092,91.4450867052,12.7167630058,42.1965317919,0.0,0.0,0.0,0.0,0.0,-33.7931034483,-100.0,92.0,140.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0951248514,-17.2413793103,-0.689655172414,75.8620689655,3.44827586207
p081,0.0,0.0,0.0,0.0,0.0,3.58175750834,-14.8387096774,-19.4838709677,-38.064516129,112.903225806,-0.689655172414,60.0,28.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.0640394089,157.142857143,37.1428571429,28.5714285714,-14.2857142857
p082,0.0,0.0,0.0,0.0,0.0,-21.5114801322,-11.5479115479,-43.3906633907,-4.1769041769,218.427518428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.2384711259,-13.2530120482,-53.734939759,109.638554217,-27.7108433735,0.0,0.0,0.0,0.0,0.0,10.3448275862,23.8095238095,-100.0,23.8095238095,-71.4285714286
p083,0.0,0.0,0.0,0.0,0.0,-14.7027713137,-11.6564417178,-33.7423312883,27.9141104294,69.3251533742,0.0,0.0,0.0,0.0,0.0,24.1379310345,-100.0,-100.0,50.0,-100.0,-17.2413793103,200.0,140.0,50.0,-100.0,0.0,0.0,0.0,0.0,0.0,-24.7648902821,227.272727273,-12.7272727273,63.6363636364,-100.0
p084,15.7013726147,-53.3980582524,11.8446601942,10.6796116505,-100.0,28.7356321839,-100.0,-100.0,-33.3333333333,33.3333333333,-0.689655172414,-100.0,-100.0,20.0,140.0,0.0,0.0,0.0,0.0,0.0,-8.72210953347,29.4117647059,43.5294117647,-27.9411764706,67.6470588235,0.0,0.0,0.0,0.0,0.0,11.5846571096,-19.1011235955,-40.6741573034,14.606741573,-52.808988764
p085,0.0,0.0,0.0,0.0,0.0,-8.96551724138,20.0,-76.0,65.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4558452481,-31.7073170732,1.46341463415,-41.4634146341,-31.7073170732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p086,-0.689655172414,140.0,92.0,-100.0,140.0,-11.5338882283,-40.8866995074,-36.157635468,31.5270935961,56.6502463054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.5221674877,64.5714285714,48.1142857143,-38.2857142857,249.714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p087,0.0,0.0,0.0,0.0,0.0,-30.7640297498,-32.0261437908,-30.9803921569,60.7843137255,164.052287582,0.0,0.0,0.0,0.0,0.0,-0.9148486981,22.4489795918,-2.04081632653,51.0204081633,-100.0,-26.4367816092,33.3333333333,220.0,-33.3333333333,33.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p088,0.0,0.0,0.0,0.0,0.0,-6.23511773525,-10.9974424552,-32.4808184143,-1.02301790281,70.3324808184,-0.689655172414,140.0,92.0,20.0,-100.0,0.0,0.0,0.0,0.0,0.0,-17.2413793103,200.0,140.0,-100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p089,0.0,0.0,0.0,0.0,0.0,-1.70432025367,-49.4252873563,-33.7931034483,24.1379310345,28.7356321839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.485136742,37.9310344828,-33.7931034483,44.8275862069,37.9310344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p090,0.0,0.0,0.0,0.0,0.0,5.7268722467,-10.1321585903,-15.4185022026,-24.6696035242,5.7268722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8796025716,-28.813559322,-43.0508474576,-100.0,-28.813559322,0.0,0.0,0.0,0.0,0.0,-6.63129973475,-23.0769230769,-26.1538461538,69.2307692308,-69.2307692308
p091,0.0,0.0,0.0,0.0,0.0,-13.3741540445,-66.3551401869,-59.6261682243,34.5794392523,135.514018692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.20629159105,-50.8771929825,-38.2456140351,5.26315789474,61.4035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p092,0.0,0.0,0.0,0.0,0.0,-17.7858439201,22.3684210526,-27.3684210526,46.0526315789,42.1052631579,17.2413793103,0.0,20.0,-25.0,-100.0,28.7356321839,-100.0,-100.0,33.3333333333,-100.0,8.69788986104,-10.447761194,0.298507462687,-37.3134328358,-28.3582089552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p093,0.0,0.0,0.0,0.0,0.0,-14.0986468791,-5.82278481013,43.3924050633,16.9620253165,39.746835443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7356321839,-100.0,6.66666666667,-33.3333333333,-100.0,0.0,0.0,0.0,0.0,0.0,18.2266009852,-100.0,-100.0,71.4285714286,-100.0
p094,37.9310344828,100.0,60.0,-100.0,-100.0,-15.5971683033,11.2582781457,-61.8543046358,82.7814569536,-20.5298013245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44827586207,68.75,50.0,-28.125,-31.25,0.0,0.0,0.0,0.0,0.0,16.4750957854,-33.3333333333,-100.0,11.1111111111,-33.3333333333
p095,0.0,0.0,0.0,0.0,0.0,0.749625187406,-100.0,-100.0,52.1739130435,65.2173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.71786833856,9.09090909091,161.818181818,-45.4545454545,9.09090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p096,0.0,0.0,0.0,0.0,0.0,-18.5907046477,-77.1739130435,-13.9130434783,40.2173913043,121.739130435,0.0,0.0,0.0,0.0,0.0,-8.75331564987,-100.0,-26.1538461538,123.076923077,-100.0,51.724137931,-100.0,-20.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,-17.2413793103,50.0,20.0,125.0,-100.0
